tree_id	block_id	created_at	tree_dbh	stump_diam	curb_loc	status	health	spc_latin	spc_common	steward	guards	sidewalk	user_type	problems	root_stone	root_grate	root_other	trunk_wire	trnk_light	trnk_other	brch_light	brch_shoe	brch_other	address	postcode	zip_city	community board	borocode	borough	cncldist	st_assem	st_senate	nta	nta_name	boro_ct	state	latitude	longitude	x_sp	y_sp	council district	census tract	bin	bbl
175099	230762	2015-08-25T00:00:00.000	6	0	OnCurb	Alive	Fair	Liriodendron tulipifera	tulip-poplar	None	None	NoDamage	TreesCount Staff	None	No	No	No	No	No	No	No	No	No	249 EAST 17 STREET	11226	Brooklyn	314	3	Brooklyn	40	42	21	BK42	Flatbush	3051200	New York	40.64459956	-73.96285445	994558.3068	174123.5635	40	512	3117584	3051210032
135634	323397	2015-08-11T00:00:00.000	15	0	OnCurb	Alive	Fair	Acer platanoides	Norway maple	None	None	Damage	TreesCount Staff	TrunkOther	No	No	No	No	No	Yes	No	No	No	34-006 BELL BOULEVARD	11361	Bayside	411	4	Queens	19	26	11	QN46	Bayside-Bayside Hills	4109700	New York	40.77048653	-73.77418742	1046797.229	220066.4205	19	1097	4135859	4061120021
147189	337147	2015-08-15T00:00:00.000	12	0	OnCurb	Alive	Fair	Acer platanoides	Norway maple	None	None	Damage	TreesCount Staff	None	No	No	No	No	No	No	No	No	No	135-050 223 STREET	11413	Springfield Gardens	413	4	Queens	31	29	14	QN66	Laurelton	4035800	New York	40.67524172	-73.74810119	1054122.553	185385.6391	31	358	4281720	4131170071
166718	319654	2015-08-22T00:00:00.000	18	0	OnCurb	Alive	Good	Acer platanoides	Norway maple	None	None	NoDamage	Volunteer	RootOther,WiresRope,BranchLights	No	No	Yes	Yes	No	No	Yes	No	No	80-050 BELL BOULEVARD	11427	Queens Village	411	4	Queens	23	24	11	QN42	Oakland Gardens	4129102	New York	40.73287782	-73.7546477	1052247.851	206378.9616	23	129102	4164766	4077890061
138199	226453	2015-08-12T00:00:00.000	6	0	OnCurb	Alive	Poor	Acer platanoides	Norway maple	None	None	Damage	Volunteer	None	No	No	No	No	No	No	No	No	No	1285 DEAN STREET	11216	Brooklyn	308	3	Brooklyn	36	56	25	BK61	Crown Heights North	3031300	New York	40.67673979	-73.94652237	999083.4933	185835.4919	36	313	3030129	3012080074
166477	348128	2015-08-22T00:00:00.000	22	0	OnCurb	Alive	Good	Acer platanoides	Norway maple	None	None	Damage	Volunteer	None	No	No	No	No	No	No	No	No	No	78-020 KEW FOREST LANE	11375	Forest Hills	406	4	Queens	29	28	15	QN17	Forest Hills	4076902	New York	40.71449877	-73.83329646	1030463.614	199631.6503				
178550	108404	2015-08-26T00:00:00.000	12	0	OnCurb	Alive	Good	Acer platanoides	Norway maple	None	None	NoDamage	TreesCount Staff	None	No	No	No	No	No	No	No	No	No	38 MORNINGSIDE AVENUE	10026	New York	109	1	Manhattan	7	70	30	MN09	Morningside Heights	1019701	New York	40.80690345	-73.95739877	996043.5633	233256.6015	9	20102	1059082	1019447502
185627	301497	2015-08-29T00:00:00.000	17	0	OnCurb	Alive	Good	Acer platanoides	Norway maple	None	None	NoDamage	Volunteer	None	No	No	No	No	No	No	No	No	No	21-053 79 STREET	11370	East Elmhurst	401	4	Queens	22	36	13	QN72	Steinway	4031700	New York	40.76932328	-73.8906477	1014539.759	219580.8965	22	317	4021673	4009750041
185670	505336	2015-08-29T00:00:00.000	3	0	OnCurb	Alive	Good	Acer platanoides	Norway maple	1or2	Helpful	NoDamage	Volunteer	None	No	No	No	No	No	No	No	No	No	695 EAST 182 STREET	10457	Bronx	206	2	Bronx	15	78	33	BX06	Belmont	2039100	New York	40.85070575	-73.88695045	1015525.604	249232.7001	15	391	2118254	2030840001
183686	310368	2015-08-29T00:00:00.000	27	0	OnCurb	Alive	Good	Platanus x acerifolia	London planetree	None	None	Damage	Volunteer	Stones,TrunkOther,BranchLights	Yes	No	No	No	No	Yes	Yes	No	No	131-021 86 ROAD	11415	Kew Gardens	409	4	Queens	29	27	14	QN60	Kew Gardens	4021600	New York	40.70556938	-73.82133897	1033785.106	196384.9446	29	216	4206473	4096310080
192223	415683	2015-08-31T00:00:00.000	31	0	OnCurb	Alive	Good	Platanus x acerifolia	London planetree	None	None	Damage	Volunteer	Stones,BranchLights	Yes	No	No	No	No	No	Yes	No	No	26 DALTON AVENUE	10306	Staten Island	503	5	Staten Island	50	62	24	SI25	Oakwood-Oakwood Beach	5013800	New York	40.57461702	-74.12680328	949023.7679	148650.4193	50	138	5059013	5043130017
178385	106001	2015-08-26T00:00:00.000	19	0	OnCurb	Alive	Fair	Platanus x acerifolia	London planetree	None	None	Damage	TreesCount Staff	Stones	Yes	No	No	No	No	No	No	No	No	520 EAST 20 STREET	10009	New York	106	1	Manhattan	4	74	27	MN50	Stuyvesant Town-Cooper Village	1006000	New York	40.73357762	-73.97672526	990700.39	206539.5479	4	44	1082859	1009720001
147397	226188	2015-08-15T00:00:00.000	5	0	OnCurb	Alive	Good	Quercus bicolor	swamp white oak	None	None	NoDamage	Volunteer	RootOther	No	No	Yes	No	No	No	No	No	No	716 PROSPECT PLACE	11216	Brooklyn	308	3	Brooklyn	36	57	25	BK61	Crown Heights North	3022100	New York	40.67441563	-73.95314143	997247.9681	184987.6822	36	221	3324517	3012320016
178387	106001	2015-08-26T00:00:00.000	4	0	OnCurb	Alive	Good	Platanus x acerifolia	London planetree	None	None	NoDamage	TreesCount Staff	None	No	No	No	No	No	No	No	No	No	531 EAST 20 STREET	10009	New York	106	1	Manhattan	4	74	27	MN50	Stuyvesant Town-Cooper Village	1006000	New York	40.73346807	-73.97646308	990773.0608	206499.6563	4	60	1083696	1009780001
186324	505618	2015-08-29T00:00:00.000	19	0	OnCurb	Alive	Fair	Platanus x acerifolia	London planetree	None	None	Damage	Volunteer	Stones	Yes	No	No	No	No	No	No	No	No	2502 ARTHUR AVENUE	10458	Bronx	206	2	Bronx	15	78	34	BX06	Belmont	2038900	New York	40.85805147	-73.88533325	1015969.504	251909.6078	15	389	2012261	2030780012
191989	102326	2015-08-31T00:00:00.000	5	0	OnCurb	Alive	Good	Quercus phellos	willow oak	1or2	None	NoDamage	TreesCount Staff	None	No	No	No	No	No	No	No	No	No	73 WEST HOUSTON STREET	10012	New York	102	1	Manhattan	1	66	26	MN24	SoHo-TriBeCa-Civic Center-Little Italy	1004900	New York	40.72666328	-73.99941653	984411.7211	204019.5809	1	49	1008011	1005150015
203721	302371	2015-09-05T00:00:00.000	14	0	OnCurb	Alive	Good	Platanus x acerifolia	London planetree	None	None	NoDamage	Volunteer	None	No	No	No	No	No	No	No	No	No	20-025 24 STREET	11105	Astoria	401	4	Queens	22	36	13	QN72	Steinway	4010500	New York	40.78227353	-73.91136021	1008797.778	224292.6227	22	105	4019061	4008710030
189332	219520	2015-08-30T00:00:00.000	16	0	OnCurb	Alive	Fair	Platanus x acerifolia	London planetree	None	None	Damage	Volunteer	None	No	No	No	No	No	No	No	No	No	112 HALL STREET	11205	Brooklyn	302	3	Brooklyn	35	50	25	BK69	Clinton Hill	3019100	New York	40.69452585	-73.96619451	993624.3835	192312.7542	35	191	3054442	3018900068
198109	316578	2015-09-02T00:00:00.000	6	0	OnCurb	Alive	Good	Ulmus americana	American elm	1or2	None	NoDamage	TreesCount Staff	TrunkOther,BranchLights	No	No	No	No	No	Yes	Yes	No	No	87-019 162 AVENUE	11414	Howard Beach	410	4	Queens	32	23	15	QN57	Lindenwood-Howard Beach	4089200	New York	40.65353429	-73.84344477	1027689.996	177415.365	32	892	4293894	4140430035
209105	503965	2015-09-08T00:00:00.000	10	0	OnCurb	Alive	Poor	Platanus x acerifolia	London planetree	1or2	None	NoDamage	TreesCount Staff	BranchLights,Sneakers	No	No	No	No	No	No	Yes	Yes	No	1592 JESUP AVENUE	10452	Bronx	205	2	Bronx	14	77	29	BX36	University Heights-Morris Heights	2021301	New York	40.84571911	-73.91819074	1006884.554	247406.267	14	21301	2008698	2028720256
189551	219477	2015-08-30T00:00:00.000	20	0	OnCurb	Alive	Good	Platanus x acerifolia	London planetree	1or2	None	NoDamage	Volunteer	None	No	No	No	No	No	No	No	No	No	102 VANDERBILT AVENUE	11205	Brooklyn	302	3	Brooklyn	35	50	25	BK68	Fort Greene	3018700	New York	40.69468728	-73.97022537	992506.5924	192371.1596	35	187	3058163	3020460068
208371	106403	2015-09-07T00:00:00.000	26	0	OffsetFromCurb	Alive	Good	Platanus x acerifolia	London planetree	1or2	None	NoDamage	Volunteer	None	No	No	No	No	No	No	No	No	No	392 COLUMBUS AVENUE	10024	New York	107	1	Manhattan	6	67	29	MN12	Upper West Side	1016500	New York	40.7816867	-73.97549554	991036.2922	224067.3485	6	165	1030258	1011500034
177285	202208	2015-08-26T00:00:00.000	2	0	OnCurb	Alive	Good	Styphnolobium japonicum	Sophora	1or2	Helpful	NoDamage	Volunteer	None	No	No	No	No	No	No	No	No	No	191 HENDRIX STREET	11207	Brooklyn	305	3	Brooklyn	37	55	18	BK82	East New York	3119800	New York	40.67763435	-73.89058092	1014599.985	186175.8341	37	1198	3087783	3039480009
191378	104299	2015-08-31T00:00:00.000	4	0	OnCurb	Alive	Good	Gleditsia triacanthos var. inermis	honeylocust	1or2	Harmful	NoDamage	Volunteer	BranchOther	No	No	No	No	No	No	No	No	Yes	127 EAST 23 STREET	10010	New York	105	1	Manhattan	2	74	28	MN21	Gramercy	1006800	New York	40.73974645	-73.9850924	988381.1279	208786.5421	2	68	1018039	1008790015
146736	221717	2015-08-15T00:00:00.000	2	0	OnCurb	Alive	Good	Quercus bicolor	swamp white oak	3or4	None	NoDamage	Volunteer	None	No	No	No	No	No	No	No	No	No	1765 BROADWAY	11207	Brooklyn	304	3	Brooklyn	37	55	18	BK78	Bushwick South	3040300	New York	40.68280728	-73.90979496	1009268.574	188054.41	37	403	3397066	3034500009
147983	211842	2015-08-15T00:00:00.000	4	0	OnCurb	Alive	Good	Quercus bicolor	swamp white oak	None	None	NoDamage	Volunteer	None	No	No	No	No	No	No	No	No	No	78 ROCKAWAY AVENUE	11233	Brooklyn	316	3	Brooklyn	41	55	25	BK79	Ocean Hill	3037100	New York	40.68111502	-73.9114682	1008805.121	187437.3949	41	371	3041343	3015210050
133750	214291	2015-08-10T00:00:00.000	4	0	OnCurb	Alive	Fair	Quercus bicolor	swamp white oak	None	None	NoDamage	TreesCount Staff	None	No	No	No	No	No	No	No	No	No	5018 KINGS HIGHWAY	11234	Brooklyn	318	3	Brooklyn	46	41	21	BK58	Flatlands	3072400	New York	40.63440847	-73.92809354	1004207.897	170416.6812	46	724	3213525	3077340030
172058	348769	2015-08-24T00:00:00.000	4	0	OnCurb	Alive	Good	Chionanthus retusus	Chinese fringetree	None	None	NoDamage	Volunteer	None	No	No	No	No	No	No	No	No	No	70-05 112 STREET	11375	Forest Hills	406	4	Queens	29	28	15	QN17	Forest Hills	4075702	New York	40.72403951	-73.83980528	1028652.883	203104.2605	29	75702	4535574	4022440030
175959	230915	2015-08-26T00:00:00.000	3	0	OnCurb	Alive	Good	Quercus bicolor	swamp white oak	1or2	None	NoDamage	TreesCount Staff	None	No	No	No	No	No	No	No	No	No	113 EAST 21 STREET	11226	Brooklyn	314	3	Brooklyn	40	42	21	BK42	Flatbush	3050801	New York	40.65189344	-73.96023354	995284.4336	176781.2459	40	50801	3116597	3050820084
184715	505565	2015-08-29T00:00:00.000	4	0	OnCurb	Alive	Good	Quercus bicolor	swamp white oak	None	None	Damage	Volunteer	None	No	No	No	No	No	No	No	No	No	2385 BATHGATE AVENUE	10458	Bronx	206	2	Bronx	15	78	33	BX06	Belmont	2038700	New York	40.85663542	-73.89013512	1014641.841	251391.9822	15	387	2011706	2030550060
158050	408871	2015-08-19T00:00:00.000	3	0	OffsetFromCurb	Alive	Good	Quercus bicolor	swamp white oak	1or2	None	NoDamage	TreesCount Staff	None	No	No	No	No	No	No	No	No	No	1041 FR CAPODANNO BOULEVARD	10306	Staten Island	502	5	Staten Island	50	64	24	SI45	New Dorp-Midland Beach	5011202	New York	40.57237894	-74.08885094	959566.1816	147822.0518	50	11202	5094926	5038730037
159658	216819	2015-08-19T00:00:00.000	8	0	OnCurb	Alive	Good	Magnolia grandiflora	southern magnolia	1or2	None	Damage	Volunteer	None	No	No	No	No	No	No	No	No	No	50 MANHATTAN AVENUE	11206	Brooklyn	301	3	Brooklyn	34	53	18	BK90	East Williamsburg	3049100	New York	40.70378287	-73.94425849	999705.1745	195688.4699	34	491	3071440	3030960001
173394	217252	2015-08-25T00:00:00.000	4	0	OnCurb	Alive	Good	Quercus bicolor	swamp white oak	None	None	NoDamage	Volunteer	None	No	No	No	No	No	No	No	No	No	355 HEWES STREET	11211	Brooklyn	301	3	Brooklyn	34	53	18	BK73	North Side-South Side	3052700	New York	40.70744575	-73.95201546	997553.705	197021.6933	34	527	3063511	3024510018
185008	504459	2015-08-29T00:00:00.000	2	0	OnCurb	Alive	Good	Quercus bicolor	swamp white oak	1or2	Helpful	NoDamage	Volunteer	None	No	No	No	No	No	No	No	No	No	371 EAST 187 STREET	10458	Bronx	205	2	Bronx	15	86	33	BX40	Fordham South	2038302	New York	40.85912362	-73.89424406	1013504.094	252297.1316	15	39902	2011062	2030250029
176563	230970	2015-08-26T00:00:00.000	2	0	OnCurb	Alive	Fair	Quercus bicolor	swamp white oak	1or2	None	NoDamage	TreesCount Staff	None	No	No	No	No	No	No	No	No	No	1 LENOX ROAD	11226	Brooklyn	314	3	Brooklyn	40	43	21	BK60	Prospect Lefferts Gardens-Wingate	3079602	New York	40.65364723	-73.95912524	995591.6656	177420.3401	40	79602	3328166	3050640001
170024	100449	2015-08-24T00:00:00.000	3	0	OffsetFromCurb	Alive	Good	Gleditsia triacanthos var. inermis	honeylocust	None	None	NoDamage	TreesCount Staff	None	No	No	No	No	No	No	No	No	No	124 LIBERTY STREET	10048	New York	101	1	Manhattan	1	65	26	MN25	Battery Park City-Lower Manhattan	1001300	New York	40.71011368	-74.01235235	980825.4501	197990.2986	1	13	1075700	1000520022
186382	505284	2015-08-29T00:00:00.000	3	0	OnCurb	Alive	Fair	Styphnolobium japonicum	Sophora	None	None	NoDamage	Volunteer	None	No	No	No	No	No	No	No	No	No	2080 LA FONTAINE AVENUE	10457	Bronx	206	2	Bronx	15	86	33	BX17	East Tremont	2037504	New York	40.8494875	-73.89261605	1013958.738	248786.8755	15	37504	2114260	2030690017
175704	105612	2015-08-25T00:00:00.000	4	0	OnCurb	Alive	Good	Styphnolobium japonicum	Sophora	3or4	Helpful	Damage	Volunteer	None	No	No	No	No	No	No	No	No	No	23 PARK AVENUE	10016	New York	106	1	Manhattan	4	73	28	MN20	Murray Hill-Kips Bay	1008000	New York	40.74791179	-73.98052056	989647.3934	211761.6861	4	80	1078766	1008910001
185163	339797	2015-08-29T00:00:00.000	4	0	OnCurb	Alive	Fair	Liquidambar styraciflua	sweetgum	3or4	None	NoDamage	Volunteer	None	No	No	No	No	No	No	No	No	No	306 BEACH 68 STREET	11692	Arverne	414	4	Queens	31	31	15	QN12	Hammels-Arverne-Edgemere	4095400	New York	40.59061304	-73.79683634	1040675.767	154518.1047	31	954	4535697	4159150024
185164	339797	2015-08-29T00:00:00.000	4	0	OnCurb	Alive	Fair	Liquidambar styraciflua	sweetgum	3or4	None	Damage	Volunteer	None	No	No	No	No	No	No	No	No	No	306 BEACH 68 STREET	11692	Arverne	414	4	Queens	31	31	15	QN12	Hammels-Arverne-Edgemere	4095400	New York	40.590643	-73.79673994	1040702.514	154529.0821	31	954	4535697	4159150024
165625	216071	2015-08-22T00:00:00.000	11	0	OnCurb	Alive	Good	Styphnolobium japonicum	Sophora	None	None	NoDamage	Volunteer	Stones	Yes	No	No	No	No	No	No	No	No	107 NEWEL STREET	11222	Brooklyn	301	3	Brooklyn	33	50	26	BK76	Greenpoint	3057100	New York	40.72606121	-73.94815262	998620.6625	203804.4812	33	571	3066235	3026500013
181202	226310	2015-08-27T00:00:00.000	4	0	OffsetFromCurb	Alive	Good	Styphnolobium japonicum	Sophora	None	None	NoDamage	Volunteer	None	No	No	No	No	No	No	No	No	No	532 ST MARKS AVENUE	11238	Brooklyn	308	3	Brooklyn	35	57	25	BK61	Crown Heights North	3030500	New York	40.67607533	-73.95725929	996105.4313	185591.7739	35	305	3028663	3011560040
183359	226313	2015-08-28T00:00:00.000	10	0	OnCurb	Alive	Good	Styphnolobium japonicum	Sophora	1or2	Harmful	Damage	TreesCount Staff	Stones,RootOther	Yes	No	Yes	No	No	No	No	No	No	643 FRANKLIN AVENUE	11216	Brooklyn	308	3	Brooklyn	35	57	25	BK61	Crown Heights North	3022100	New York	40.67640772	-73.95581738	996505.3282	185713.0742	35	221	3030570	3012170009
145055	101051	2015-08-14T00:00:00.000	1	0	OnCurb	Alive	Poor	Styphnolobium japonicum	Sophora	None	Helpful	NoDamage	NYC Parks Staff	RootOther,TrunkOther,BranchOther	No	No	Yes	No	No	Yes	No	No	Yes	157 HESTER STREET	10013	New York	102	1	Manhattan	1	65	26	MN24	SoHo-TriBeCa-Civic Center-Little Italy	1004100	New York	40.71751014	-73.99597274	985366.3898	200684.8359	1	41	1003115	1002397501
167230	348637	2015-08-22T00:00:00.000	13	0	OnCurb	Alive	Fair	Styphnolobium japonicum	Sophora	None	None	Damage	Volunteer	None	No	No	No	No	No	No	No	No	No	64-024 BOELSEN CRESCENT	11374	Rego Park	406	4	Queens	29	28	15	QN18	Rego Park	4069702	New York	40.72224466	-73.86131975	1022690.529	202440.1713	29	69702	4073744	4031280033
178930	345360	2015-08-26T00:00:00.000	18	0	OnCurb	Alive	Good	Styphnolobium japonicum	Sophora	1or2	Harmful	Damage	Volunteer	Stones,BranchLights	Yes	No	No	No	No	No	Yes	No	No	2046 PALMETTO STREET	11385	Ridgewood	405	4	Queens	30	37	12	QN20	Ridgewood	4058900	New York	40.70687246	-73.90344945	1011018.851	196823.9342	30	589	4083491	4034890029
180333	303332	2015-08-27T00:00:00.000	5	0	OnCurb	Alive	Good	Styphnolobium japonicum	Sophora	1or2	None	NoDamage	Volunteer	None	No	No	No	No	No	No	No	No	No	37-001 48 AVENUE	11101	Long Island City	402	4	Queens	26	37	12	QN31	Hunters Point-Sunnyside-West Maspeth	4018900	New York	40.74040845	-73.92842895	1004083.25	209035.4813	26	189	4003255	4002280001
172663	349995	2015-08-25T00:00:00.000	12	0	OnCurb	Alive	Fair	Styphnolobium japonicum	Sophora	None	None	NoDamage	TreesCount Staff	None	No	No	No	No	No	No	No	No	No	2-007 BEACH 13 STREET	11691	Far Rockaway	414	4	Queens	31	23	15	QN15	Far Rockaway-Bayswater	4101001	New York	40.59570647	-73.74664284	1054610.883	156410.0885				
208791	107179	2015-09-08T00:00:00.000	5	0	OnCurb	Alive	Good	Gleditsia triacanthos var. inermis	honeylocust	1or2	None	NoDamage	Volunteer	None	No	No	No	No	No	No	No	No	No	320 EAST 65 STREET	10065	New York	108	1	Manhattan	5	76	28	MN31	Lenox Hill-Roosevelt Island	1011800	New York	40.76395531	-73.96078214	995113.9274	217608.6928	5	118	1044706	1014390042
208793	107179	2015-09-08T00:00:00.000	4	0	OnCurb	Alive	Good	Gleditsia triacanthos var. inermis	honeylocust	1or2	Harmful	NoDamage	Volunteer	None	No	No	No	No	No	No	No	No	No	330 EAST 65 STREET	10065	New York	108	1	Manhattan	5	76	28	MN31	Lenox Hill-Roosevelt Island	1011800	New York	40.76382569	-73.96047463	995199.1333	217561.5052	5	118	1081496	1014397502
194260	102855	2015-09-01T00:00:00.000	4	0	OnCurb	Alive	Good	Gleditsia triacanthos var. inermis	honeylocust	None	None	NoDamage	Volunteer	None	No	No	No	No	No	No	No	No	No	339 EAST HOUSTON STREET	10002	New York	103	1	Manhattan	2	74	26	MN28	Lower East Side	1002201	New York	40.7206881	-73.98224174	989172.496	201843.139	2	2201	1004151	1003450048
184166	505595	2015-08-29T00:00:00.000	2	0	OnCurb	Alive	Good	Ginkgo biloba	ginkgo	1or2	None	Damage	Volunteer	None	No	No	No	No	No	No	No	No	No	442 EAST 186 STREET	10458	Bronx	206	2	Bronx	15	78	33	BX01	Claremont-Bathgate	2038500	New York	40.857482	-73.89295364	1013861.78	251699.4592	15	385	2011371	2030390043
188408	340716	2015-08-30T00:00:00.000	10	0	OnCurb	Alive	Good	Pyrus calleryana	Callery pear	3or4	Helpful	NoDamage	Volunteer	BranchOther	No	No	No	No	No	No	No	No	Yes	76-002 37 AVENUE	11372	Jackson Heights	403	4	Queens	25	39	13	QN28	Jackson Heights	4028700	New York	40.74912139	-73.88962284	1014832.911	212221.0471	25	287	4029863	4012870001
165046	412972	2015-08-22T00:00:00.000	6	0	OnCurb	Alive	Good	Pyrus calleryana	Callery pear	None	None	NoDamage	TreesCount Staff	BranchLights	No	No	No	No	No	No	Yes	No	No	83 STAFFORD AVENUE	10312	Staten Island	503	5	Staten Island	51	62	24	SI48	Arden Heights	5017008	New York	40.55017691	-74.18409536	933089.2093	139774.5558	51	17008	5077364	5057120068
194919	227482	2015-09-01T00:00:00.000	12	0	OnCurb	Alive	Good	Pyrus calleryana	Callery pear	None	None	NoDamage	TreesCount Staff	None	No	No	No	No	No	No	No	No	No	1567 EAST 3 STREET	11230	Brooklyn	312	3	Brooklyn	44	48	22	BK46	Ocean Parkway South	3044000	New York	40.61227657	-73.97144407	992178.4293	162346.5438	44	440	3173681	3065850064
200201	406819	2015-09-03T00:00:00.000	11	0	OnCurb	Alive	Good	Pyrus calleryana	Callery pear	None	None	Damage	TreesCount Staff	None	No	No	No	No	No	No	No	No	No	118 ALBERTA AVENUE	10314	Staten Island	502	5	Staten Island	50	63	24	SI05	New Springville-Bloomfield-Travis	5029102	New York	40.58868167	-74.18913181	931719.8491	153805.7331	50	29102	5135160	5026430016
200210	406819	2015-09-03T00:00:00.000	8	0	OnCurb	Alive	Good	Pyrus calleryana	Callery pear	1or2	None	NoDamage	TreesCount Staff	None	No	No	No	No	No	No	No	No	No	152 ALBERTA AVENUE	10314	Staten Island	502	5	Staten Island	50	63	24	SI05	New Springville-Bloomfield-Travis	5029102	New York	40.58804692	-74.18811275	932002.3912	153573.8707	50	29102	5135176	5026430032
181351	302224	2015-08-27T00:00:00.000	17	0	OnCurb	Alive	Good	Pyrus calleryana	Callery pear	1or2	None	Damage	Volunteer	Stones,BranchLights	Yes	No	No	No	No	No	Yes	No	No	35-015 20 AVENUE	11105	Astoria	401	4	Queens	22	36	13	QN72	Steinway	4010701	New York	40.77817309	-73.90396581	1010847.21	222800.8514	22	10701	4436992	4008260045
174172	408885	2015-08-25T00:00:00.000	5	0	OnCurb	Alive	Fair	Pyrus calleryana	Callery pear	1or2	None	NoDamage	TreesCount Staff	None	No	No	No	No	No	No	No	No	No	440 SEAVIEW AVENUE	10305	Staten Island	502	5	Staten Island	50	64	24	SI36	Old Town-Dongan Hills-South Beach	5011201	New York	40.58451588	-74.08802746	959799.3967	152243.6096	50	11201	5050089	5033890045
189839	311123	2015-08-30T00:00:00.000	9	0	OnCurb	Alive	Good	Pyrus calleryana	Callery pear	None	None	NoDamage	TreesCount Staff	BranchLights	No	No	No	No	No	No	Yes	No	No	138-006 56 AVENUE	11355	Flushing	407	4	Queens	20	25	16	QN62	Queensboro Hill	4079900	New York	40.74831191	-73.82669147	1032270.277	211954.3645	20	799	4115652	4051330032
189403	108374	2015-08-30T00:00:00.000	11	0	OnCurb	Alive	Fair	Pyrus calleryana	Callery pear	1or2	Helpful	Damage	Volunteer	None	No	No	No	No	No	No	No	No	No	401 WEST 118 STREET	10027	New York	109	1	Manhattan	7	70	30	MN09	Morningside Heights	1020701	New York	40.80754134	-73.95861206	995707.5699	233488.849	7	20701	1059505	1019620018
210535	502705	2015-09-08T00:00:00.000	11	0	OnCurb	Alive	Good	Gleditsia triacanthos var. inermis	honeylocust	None	None	NoDamage	TreesCount Staff	None	No	No	No	No	No	No	No	No	No	1745 BATHGATE AVENUE	10457	Bronx	203	2	Bronx	15	79	33	BX01	Claremont-Bathgate	2016500	New York	40.84272939	-73.89970654	1011999.909	246322.3174	15	165	2009560	2029160002
120819	103619	2015-08-05T00:00:00.000	3	0	OnCurb	Alive	Fair	Quercus bicolor	swamp white oak	None	None	NoDamage	Volunteer	None	No	No	No	No	No	No	No	No	No	548 WEST 22 STREET	10011	New York	104	1	Manhattan	3	75	27	MN13	Hudson Yards-Chelsea-Flatiron-Union Square	1009900	New York	40.74797175	-74.00705779	982294.4173	211783.0069	3	99	1012318	1006930059
163121	223261	2015-08-20T00:00:00.000	3	0	OnCurb	Alive	Good	Quercus bicolor	swamp white oak	None	None	NoDamage	Volunteer	WiresRope	No	No	No	Yes	No	No	No	No	No	269 6 STREET	11215	Brooklyn	306	3	Brooklyn	39	52	20	BK37	Park Slope-Gowanus	3013700	New York	40.67232211	-73.98687389	987891.1292	184221.7504	39	137	3021381	3009870074
163122	223261	2015-08-20T00:00:00.000	3	0	OnCurb	Alive	Good	Quercus bicolor	swamp white oak	None	None	NoDamage	Volunteer	WiresRope	No	No	No	Yes	No	No	No	No	No	363 4 AVENUE	11215	Brooklyn	306	3	Brooklyn	39	52	20	BK37	Park Slope-Gowanus	3013700	New York	40.67236842	-73.98683519	987901.8637	184238.6257	39	137	3021327	3009870011
181988	229945	2015-08-28T00:00:00.000	12	0	OnCurb	Alive	Fair	Quercus coccinea	scarlet oak	1or2	Helpful	Damage	TreesCount Staff	Stones	Yes	No	No	No	No	No	No	No	No	1921 AVENUE K	11230	Brooklyn	314	3	Brooklyn	45	48	17	BK43	Midwood	3076200	New York	40.62335909	-73.95630455	996379.8386	166385.9288	45	762	3180160	3067210001
189412	108374	2015-08-30T00:00:00.000	7	0	OnCurb	Dead							Volunteer		No	No	No	No	No	No	No	No	No	421 WEST 118 STREET	10027	New York	109	1	Manhattan	7	70	30	MN09	Morningside Heights	1020701	New York	40.80797914	-73.95964901	995420.433	233648.2191	7	20701	1059500	1019620005
175957	230915	2015-08-26T00:00:00.000	2	0	OnCurb	Alive	Poor	Quercus bicolor	swamp white oak	1or2	None	NoDamage	TreesCount Staff	None	No	No	No	No	No	No	No	No	No	113 EAST 21 STREET	11226	Brooklyn	314	3	Brooklyn	40	42	21	BK42	Flatbush	3050801	New York	40.65173426	-73.9602033	995292.8513	176723.2536	40	50801	3116597	3050820084
163721	337786	2015-08-21T00:00:00.000	4	0	OnCurb	Alive	Poor	Quercus bicolor	swamp white oak	None	None	NoDamage	NYC Parks Staff	RootOther,TrunkOther,BranchOther	No	No	Yes	No	No	Yes	No	No	Yes	184 BEACH 145 STREET	11694	Rockaway Park	414	4	Queens	32	23	15	QN10	Breezy Point-Belle Harbor-Rockaway Park-Broad Channel	4092200	New York	40.57030076	-73.86052984	1022997.621	147083.2469	32	922	4307020	4163180068
163722	337786	2015-08-21T00:00:00.000	5	0	OnCurb	Alive	Poor	Quercus bicolor	swamp white oak	None	None	NoDamage	NYC Parks Staff	RootOther,TrunkOther,BranchOther	No	No	Yes	No	No	Yes	No	No	Yes	190 BEACH 145 STREET	11694	Rockaway Park	414	4	Queens	32	23	15	QN10	Breezy Point-Belle Harbor-Rockaway Park-Broad Channel	4092200	New York	40.57035358	-73.86056009	1022989.184	147102.4778	32	922	4307021	4163180072
179765	230466	2015-08-27T00:00:00.000	16	0	OnCurb	Alive	Good	Quercus coccinea	scarlet oak	3or4	None	NoDamage	TreesCount Staff	None	No	No	No	No	No	No	No	No	No	2676 BEDFORD AVENUE	11210	Brooklyn	314	3	Brooklyn	45	42	21	BK42	Flatbush	3077000	New York	40.63745394	-73.95382789	997064.6515	171521.4123	45	770	3120745	3052240054
